career_talk_id,company_name,meet_name,meet_time,meet_day,address,room,company_property,scale,industry_category,city_name,professionals,career_type,a_meet_end_time,a_meet_time,career_state,company_id,hotcount,is_above_bachelor_degree,is_above_college_degree,is_above_doctor_degree,is_above_master_degree,is_yun,meet_day_d,meet_day_m,meet_type,overdue,recruit_type,school_name,view_count
609618,泸州朴乐教育科技有限公司,朴乐泸州翰林学校2024届校园招聘,18:00,2023-12-28,线上专场宣讲会,,其他企业（含民营企业等）,50-150人,教育,泸州市,不限专业,,,1703757600,0,517651,0,1,0,0,0,1,28,12,1,0,,,3393
609415,重庆市经贸中等专业学校,重庆市经贸中等专业学校教师招聘,10:30,2023-12-26,学生活动中心A101,,中等、初等教育单位,500-1000人,教育,重庆市,不限专业,,,1703557800,0,510923,0,1,0,0,0,0,26,12,0,0,,,3296
609267,宁波力劲塑机智造有限公司,宁波力劲塑机智造有限公司空中宣讲会,15:50,2023-12-25,线上专场宣讲会,,外商投资企业,1000-5000人,制造业,杭州市,高分子材料与工程、机械制造及其自动化、机械设计制造及其自动化、车辆工程、人力资源管理、不限专业,,,1703490600,0,82815,4,1,0,0,0,1,25,12,1,0,,,4738
609085,中国化学工程第七建设有限公司,中国化学工程第七建设有限公司海外分公司 2024届校园招聘,16:00,2023-12-14,线上专场宣讲会,,国有企业,1000-5000人,建筑业,成都市,不限专业,,,1702540800,0,78426,31,1,0,0,0,1,14,12,2,0,,,4270
608884,深圳慧通商务有限公司,华为慧通2024届智选车校园招聘专场宣讲会,14:00,2023-12-14,学生活动中心A101,,其他企业（含民营企业等）,5000-10000人,信息传输、软件和信息技术服务业,深圳市,不限专业,,,1702533600,0,164152,17,1,0,0,0,0,14,12,0,0,,,4415
608865,重庆市渝西快线建设运营有限公司,重庆璧铜线维保人员校园招聘会,14:00,2023-12-13,学生活动中心A101,,国有企业,500-1000人,交通运输、仓储和邮政业,重庆市,"物联网工程,电子信息,网络工程,计算机技术,计算机科学与技术,信息与通信工程,电子信息工程,通信工程,信息管理与信息系统,电气工程及其自动化,自动化,电气工程",,,1702447200,0,582811,0,1,0,0,0,0,13,12,0,0,,,3906
608743,南充三环电子有限公司,三环集团2024届管培生招聘,14:00,2023-12-12,学生活动中心A101,,其他企业（含民营企业等）,5000-10000人,制造业,南充市,不限专业,,,1702360800,0,207180,1,0,1,0,0,0,12,12,0,0,,,3869
608762,重庆红江机械有限责任公司,重庆红江机械有限责任公司,16:00,2023-12-08,学生活动中心A101,,国有企业,1000-5000人,制造业,永川,"电子信息,计算机科学与技术,电子信息工程,机械电子工程,机械设计制造及其自动化,测控技术与仪器,材料成型及控制工程,能源与动力工程",,,1702022400,0,306578,0,0,0,0,1,0,08,12,0,0,,,3536
608493,中国人民财产保险股份有限公司重庆市分公司,中国人民财产保险股份有限公司重庆市分公司,14:00,2023-12-07,学生活动中心A201,,国有企业,500-1000人,金融业,渝中,"机械设计制造及其自动化,汽车服务工程,电气工程及其自动化,车辆工程,应用化学,测控技术与仪器,材料与化工,材料学,材料成型及控制工程,材料科学与工程,自动化,工业工程,机械,信息管理与信息系统,电子信息,网络工程,计算机技术,计算机科学与技术,会计,会计学,财务管理,企业管理,工商管理,市场营销,技术经济及管理,管理科学与工程,行政管理,金融学,金融工程,应用统计,应用经济学,经济学,应用统计学",,1701934200,1701928800,0,170111,0,1,0,0,0,0,07,12,0,0,,,3163
608566,中国葛洲坝集团易普力股份有限公司,中国能建易普力公司2024届毕业生校园招聘,16:00,2023-12-06,学生活动中心A201,,国有企业,5000-10000人,采矿业,长沙市,"财务管理,机械工程,机械电子工程,机械设计制造及其自动化,测控技术与仪器",,,1701849600,0,83373,16,1,0,0,0,0,06,12,0,0,,,3082
608163,莱克电气股份有限公司,“大国品牌”-莱克集团2024校园招聘,14:00,2023-12-06,学生活动中心A101,,其他企业（含民营企业等）,5000-10000人,制造业,苏州市,"机械设计制造及其自动化,机械电子工程,机械工艺技术,机械工艺技术专业（中职教师）,机械工程,电气工程及其自动化,,电子信息工程,自动化,机械制造及其自动化",,,1701842400,0,69275,18,1,0,0,0,0,06,12,0,0,,,3392
607035,重庆富川机电有限公司,重庆富川（古圣）机电校园招聘宣讲,14:00,2023-12-05,学生活动中心A101,,其他企业（含民营企业等）,500-1000人,制造业,九龙半岛,"机器人工程,机械,机械工程,机械电子工程,机械设计制造及其自动化,测控技术与仪器",,,1701756000,0,174820,0,1,0,0,0,0,05,12,0,0,,,5023
607285,中国化学工程第七建设有限公司,中国化学工程第七建设有限公司海外分公司 2024届校园招聘,15:00,2023-12-01,线上专场宣讲会,,国有企业,1000-5000人,建筑业,成都市,"应用化学,过程装备与控制工程,化学工程与工艺,化学工程与技术,材料与化工,不限专业,电气工程及其自动化,电子信息工程,电气工程",,,1701414000,0,78426,31,0,0,0,1,1,01,12,2,0,,,3903
608188,重庆信息通信研究院,中国信通院西部分院2024届校园招聘-重庆理工大学专场宣讲会,14:00,2023-12-01,学生活动中心A101,,科研设计单位,500-1000人,科学研究和技术服务业,重庆市,"电子信息,网络工程,计算机技术,计算机科学与技术,电子信息工程,通信工程,信息管理与信息系统,数据科学与大数据技术,物联网工程,电子与计算机工程,测试,信息与计算科学,测控技术与仪器,光电信息科学与工程,信息工程,工商管理,管理科学与工程,电子信息科学与技术,自动化,网络空间安全",,,1701410400,0,557798,0,1,0,0,0,0,01,12,0,0,,,3285
608137,上汽红岩汽车有限公司,上汽红岩汽车有限公司,10:30,2023-11-30,学生活动中心A201,,国有企业,5000-10000人,制造业,重庆市,"工业设计,机械,汽车服务工程,能源与动力工程",,,1701311400,0,471412,0,1,0,0,0,0,30,11,0,0,,,3426
607799,重庆两江新区人力资源开发服务中心有限公司,2023年两江新区“源来好创业”就业创业校企合作推介 活动,14:00,2023-11-29,学生活动中心A201,,国有企业,150-500人,信息传输、软件和信息技术服务业,重庆市,不限专业,,,1701237600,1,469318,0,1,0,0,0,0,29,11,0,0,,,2576
607704,四川酷比通信设备有限公司,酷赛集团 重庆研发中心,08:30,2023-11-29,学生活动中心A101,,其他企业（含民营企业等）,1000-5000人,信息传输、软件和信息技术服务业,宜宾市,"物联网工程,电子信息,计算机技术,计算机科学与技术,电子信息工程,通信工程,软件工程,光学工程",,,1701217800,1,575435,0,1,0,0,0,0,29,11,0,0,,,2654
602556,广东万翼电子商务有限公司,广东万翼电子商务有限公司,16:00,2023-11-24,学生活动中心A101,,其他企业（含民营企业等）,150-500人,批发和零售业,佛山市,"不限专业,国际经济与贸易,市场营销,电子商务,物流管理,会计,会计学,会计学（ACCA）,会计学（GAMA）,财务管理,财务管理（CIMA）",,,1700812800,0,148539,2,1,0,0,0,0,24,11,0,0,,,2606
606612,领新（重庆）新能源有限公司,领新（重庆）新能源有限公司,14:00,2023-11-24,学生活动中心A201,,其他企业（含民营企业等）,50-150人,制造业,重庆市,"机械工程,机械设计制造及其自动化,电气工程及其自动化,自动化,新能源科学与工程,材料成型及控制工程,高分子材料与工程,不限专业,机械类,材料与化工,过程装备与控制工程,仪器科学与技术,工业工程,机器人工程,机械,会计学,财务管理,材料类,应用化学,应用物理学,材料学",,,1700805600,0,564355,0,1,0,0,0,0,24,11,0,0,,,3969
607535,重庆惠科金渝光电科技有限公司,惠科集团2024届秋季校招-绵阳专场,14:00,2023-11-24,学生活动中心A101,,其他企业（含民营企业等）,1000-5000人,制造业,南岸,"仪器科学与技术,工业工程,机器人工程,机械,机械工程,机械电子工程,机械设计制造及其自动化,测控技术与仪器,信息与通信工程,光学工程,光电信息科学与工程,电子信息,电子信息工程,电气工程,电气工程及其自动化",,,1700805600,0,158246,5,1,0,0,0,0,24,11,0,0,,,2381
602887,地奥集团成都药业股份有限公司,地奥集团成都药业股份有限公司,10:30,2023-11-24,学生活动中心C108,,其他企业（含民营企业等）,500-1000人,卫生和社会工作,成都市,制药工程、生物制药、药学,,1700798400,1700793000,1,405241,0,1,0,0,0,0,24,11,0,0,,,2623
606389,道恩集团有限公司,道恩集团有限公司,10:30,2023-11-24,学生活动中心A201,,其他企业（含民营企业等）,1000-5000人,制造业,烟台市,"材料科学与工程,化学工程与工艺,化学工程与技术,应用化学,材料与化工,材料学,高分子材料与工程,不限专业,物流管理,海事管理,物流工程,机械,机械设计制造及其自动化,过程装备与控制工程,电气工程,电气工程及其自动化,自动化,机械工程,材料成型及控制工程,计算机技术,计算机科学与技术,商务英语,英语,国际经济与贸易",,,1700793000,0,50486,1,0,0,0,1,0,24,11,0,0,,,2592
605888,浙江石油化工有限公司,浙江石油化工有限公司,14:00,2023-11-23,学生活动中心A101,,其他企业（含民营企业等）,10000人以上,制造业,舟山市,"化学工程与工艺,化学工程与技术,应用化学,材料与化工,过程装备与控制工程,材料成型及控制工程,高分子材料与工程,化学,材料化学工程,机械制造及其自动化",,,1700719200,0,342241,24,0,0,0,0,0,23,11,0,0,,,1927
607123,重庆交通职业学院,重庆交通职业学院 2023-2024学年招聘,10:30,2023-11-23,学生活动中心A201,,高等教育单位,500-1000人,教育,江津,"物联网工程,电子信息,计算机科学与技术,机械设计制造及其自动化,自动化,车辆工程,电气工程及其自动化",,,1700706600,0,397635,0,0,0,0,1,0,23,11,0,0,,,2655
606441,深圳领威科技有限公司,力劲集团·深圳领威科技2024届秋季校园宣讲会,14:00,2023-11-22,学生活动中心A101,,其他企业（含民营企业等）,1000-5000人,制造业,深圳市,"自动化,计算机科学与技术,软件工程,电气工程,电气工程及其自动化,网络工程,电气工程与智能控制,工业工程,机械设计制造及其自动化,机械,机械工程,机械电子工程,测控技术与仪器,车辆工程,机械类,电气类,会计学,财务管理,不限专业",,,1700632800,0,69890,3,0,0,0,0,0,22,11,0,0,,,2819
606591,麦格纳动力总成（江西）有限公司,麦格纳动力总成（江西）有限公司 校园宣讲会 2024届,16:00,2023-11-21,学生活动中心A101,,外商投资企业,1000-5000人,制造业,南昌市,电气工程及其自动化,,,1700553600,0,403081,2,0,0,0,1,0,21,11,0,0,,,1978
605968,太极集团重庆涪陵制药厂有限公司,太极集团重庆涪陵制药厂有限公司宣讲会,14:00,2023-11-21,学生活动中心A201,,国有企业,1000-5000人,制造业,重庆市,"计算机科学与技术,电气工程及其自动化,自动化,机械工程,机械设计制造及其自动化,人工智能,数据科学与大数据技术,软件工程,知识产权,化学工程与工艺,化学工程与技术,制药工程,生物制药,生物医学工程,药学",,1700551800,1700546400,0,467563,1,1,0,0,0,0,21,11,0,0,,,5361
604942,伟世通汽车电子（重庆）有限公司,伟世通汽车电子（重庆）有限公司,14:00,2023-11-21,学生活动中心A101,,外商投资企业,少于50人,制造业,重庆市,"会计,会计学,财务管理,物流管理,不限专业,信息管理与信息系统,电子信息",,,1700546400,0,565975,0,1,0,0,0,0,21,11,0,0,,,2812
607307,重庆川维物流有限公司,重庆川维物流有限公司,10:30,2023-11-21,学生活动中心A101,,其他企业（含民营企业等）,500-1000人,交通运输、仓储和邮政业,长寿,"化学工程与工艺,安全工程,化学工程与技术,机械电子工程,机械设计制造及其自动化,电气工程及其自动化,自动化",,,1700533800,0,207250,1,1,0,0,0,0,21,11,0,0,,,2208
605343,重庆市亚中医疗仪器有限公司,亚中医疗2023年秋季宣讲会,16:00,2023-11-17,学生活动中心A101,,其他企业（含民营企业等）,500-1000人,批发和零售业,大渡口,"制药工程,生物制药,生物医学工程,药学",,,1700208000,0,308828,0,1,0,0,0,0,17,11,0,0,,,1871
605512,中国化学工程第七建设有限公司,中国化学工程第七建设有限公司海外分公司 2024届校园招聘,15:00,2023-11-17,线上专场宣讲会,,国有企业,1000-5000人,建筑业,成都市,"化学工程与工艺,化学工程与技术,应用化学,材料与化工,过程装备与控制工程,不限专业,电子信息工程,电气工程及其自动化,电气工程",,,1700204400,0,78426,31,0,0,0,1,1,17,11,2,0,,,2647
601965,嘉喆科技（嘉兴）股份有限公司,嘉喆科技（嘉兴）股份有限公司,14:00,2023-11-17,学生活动中心A201,,其他企业（含民营企业等）,150-500人,制造业,嘉兴市,"机械类,机械工程,机械设计制造及其自动化,材料成型及控制工程,机械电子工程,工业设计,过程装备与控制工程,不限专业,机械,机械制造及其自动化,机械设计及理论",,,1700200800,0,538177,0,0,0,0,1,0,17,11,0,0,,,3144
605038,浙江省建设投资集团股份有限公司,浙江省建设投资集团股份有限公司 2024届校园招聘,10:30,2023-11-17,学生活动中心A101,,国有企业,5000-10000人,建筑业,杭州市,"电气工程,工业工程,机械,机械工程,机械设计制造及其自动化,测控技术与仪器,材料与化工,过程装备与控制工程,电气工程及其自动化,电气测试技术与仪器,自动化,焊接技术与工程,工商管理,经济学,金融学,金融工程,会计,会计学,财务管理,市场营销",,,1700188200,0,327431,0,1,0,0,0,0,17,11,0,0,,,2793
596061,上海恩捷新材料科技有限公司,恩捷股份2024届校园招聘宣讲会,16:00,2023-11-16,学生活动中心A101,,外商投资企业,5000-10000人,制造业,上海市,"化学工程,化学工程与工艺,化学工程与技术,化学工艺,应用化学,材料学,材料工程,材料科学与工程,高分子材料与工程,材料与化工",,,1700121600,0,561228,0,1,0,0,0,0,16,11,0,0,,,3497
603530,深圳市联域光电股份有限公司,联域股份-在光的世界里，与你相遇,14:00,2023-11-16,学生活动中心A201,,其他企业（含民营企业等）,1000-5000人,制造业,深圳市,"机械,机械工程,机械电子工程,机械设计制造及其自动化,工业设计,光电信息科学与工程,电子信息,电子信息科学与技术,电子信息工程,电气工程及其自动化,自动化,通信工程,工业工程,信息与计算科学,应用物理学,数学与应用数学,机械设计制造及自动化,翻译,英语,英语笔译,国际经济与贸易",,1700119800,1700114400,0,34934,0,0,0,0,0,0,16,11,0,0,,,2739
603635,宜宾凯翼汽车有限公司,宜宾凯翼汽车有限公司,14:00,2023-11-16,学生活动中心A101,,国有企业,1000-5000人,制造业,宜宾市,不限专业,,,1700114400,0,159481,5,0,0,0,1,0,16,11,0,0,,,4041
606221,中科九微科技有限公司,激荡青春、逐梦起航,14:00,2023-11-15,学生活动中心A201,,其他企业（含民营企业等）,1000-5000人,制造业,南充市,"机械制造及其自动化,机械电子工程,机械设计制造及其自动化,机械工程,机械设计及理论,材料学,材料工程,材料成型及控制工程,机械设计与制造,焊接技术与工程,机械类,材料科学与工程,过程装备与控制工程,电气工程及其自动化,车辆工程,计算机科学与技术,电气工程,材料类,能源与动力工程,动力工程,动力工程及工程热物理,动力机械及工程,机械电子工程(流体传动与控制),流体力学,流体机械及工程,能源与动力工程(流体机械及工程),能源与动力工程(流体机械及工程)(红柳卓,能源动力类",,,1700028000,0,393113,0,1,0,0,0,0,15,11,0,0,,,1861
605339,雅安百图高新材料股份有限公司,雅安百图高新材料股份有限公司,14:00,2023-11-15,学生活动中心A101,,其他企业（含民营企业等）,150-500人,制造业,雅安市,"不限专业,材料科学与工程,高分子材料与工程,机械工程",,,1700028000,0,287885,0,1,0,0,0,0,15,11,0,0,,,2132
606057,盛泰光电科技股份有限公司,盛泰光电科技股份有限公司宣讲会,10:30,2023-11-15,学生活动中心A201,,其他企业（含民营企业等）,1000-5000人,制造业,大足,"材料成型及控制工程,材料科学与工程,商务英语,工商管理,市场营销,物流管理,管理科学与工程,工业工程,机械,光电信息科学与工程,电子信息,光学工程,物联网工程,网络工程,计算机技术,计算机科学与技术",,,1700015400,0,422140,0,0,0,0,0,0,15,11,0,0,,,2359
604866,凉山矿业股份有限公司,凉山矿业股份有限公司,10:30,2023-11-15,学生活动中心A101,,国有企业,1000-5000人,采矿业,凉山彝族自治州,"机械工程,机械电子工程,机械设计制造及其自动化,机械制造及其自动化,机械设计制造及其自动化(红柳基地班),测控技术与仪器,电气工程及其自动化,自动化,电气工程,电气工程及其自动化(红柳基地班),化学工程与工艺,化学工程与技术,应用化学,化学",,,1700015400,0,275150,0,1,0,0,0,0,15,11,0,0,,,2246
604490,重庆睿蓝汽车科技有限公司,重庆睿蓝汽车科技有限公司,19:00,2023-11-14,学生活动中心C108,,其他企业（含民营企业等）,1000-5000人,制造业,重庆市,"机械设计制造及其自动化,车辆工程,材料学,机械,电子信息,信息管理与信息系统,计算机技术,计算机科学与技术,电气工程及其自动化",,1699965000,1699959600,0,522963,0,1,0,0,0,0,14,11,0,0,,,5995
606527,华电新疆发电有限公司,华电新疆发电有限公司2024年度校园招聘宣讲会,16:00,2023-11-14,学生活动中心A101,,国有企业,5000-10000人,电力、热力、燃气及水生产和供应业,乌鲁木齐市,"化学工程与工艺,应用化学,机械设计制造及其自动化,测控技术与仪器,电气工程,电气工程及其自动化,能源动力,自动化,光学工程,光电信息科学与工程,电子信息工程",,1699954200,1699948800,0,1680,1,0,1,0,0,0,14,11,0,0,,,1672
604847,四川省宜宾普什集团有限公司,四川省宜宾普什集团有限公司,10:30,2023-11-14,学生活动中心A101,,国有企业,5000-10000人,制造业,宜宾市,"不限专业,电子信息,通信工程,材料与化工,材料化学,动力工程及工程热物理,工业设计,机械,机械工程,产业经济学,会计学,工商管理,市场营销,管理科学与工程,经济学,财务管理",,,1699929000,0,178498,8,1,0,0,0,0,14,11,0,0,,,3541
606239,中国长江三峡集团有限公司,中国长江三峡集团有限公司2024年校园招聘,16:00,2023-11-13,学生活动中心A101,,国有企业,10000人以上,水利、环境和公共设施管理业,海淀区,不限专业,,1699867800,1699862400,0,234113,9,1,0,0,0,0,13,11,0,0,,,3014
604945,中国水利水电第十二工程局有限公司,中国水利水电第十二工程局有限公司2024届校园招聘简章,14:00,2023-11-13,学生活动中心A201,,国有企业,1000-5000人,建筑业,杭州市,电气工程及其自动化,,,1699855200,0,50944,69,1,0,0,0,0,13,11,0,0,,,3119
588902,浙江海利得新材料股份有限公司,浙江海利得新材料股份有限公司2024届校园招聘,14:00,2023-11-13,学生活动中心A101,,其他企业（含民营企业等）,1000-5000人,制造业,嘉兴市,不限专业,,,1699855200,0,76035,0,1,0,0,0,0,13,11,0,0,,,3223
605315,深圳市步科电气有限公司,「步履不息，科创梦想」步科2024届校园招聘,10:30,2023-11-13,学生活动中心A101,,其他企业（含民营企业等）,500-1000人,制造业,深圳市,不限专业,,,1699842600,0,30463,0,1,0,0,0,0,13,11,0,0,,,2641
592904,索通发展股份有限公司,索通发展股份有限公司2024应届生校园招聘-重庆理工大学专场,19:00,2023-11-10,学生活动中心A101,,其他企业（含民营企业等）,1000-5000人,制造业,德州市,"材料成型及控制工程,材料科学与工程,材料加工工程,材料学,材料工程,材料物理与化学,冶金工程,有色金属冶金,过程装备与控制工程,材料与化工,高分子材料与工程,化学工程,化学工程与技术,化学工艺,化学工程与工艺,冶金物理化学,机械工程,机械设计制造及其自动化,电气工程,电气工程及其自动化,自动化,电子信息工程,电气测试技术与仪器,工程力学,机械,机械电子工程,汉语言文学,行政管理,国际商务,国际经济与贸易,工商管理,市场营销,技术经济及管理,物流工程",,,1699614000,0,257526,0,0,0,0,1,0,10,11,0,0,,,3815
604732,杭州中美华东制药有限公司,杭州中美华东制药有限公司,14:00,2023-11-08,学生活动中心A201,,外商投资企业,5000-10000人,卫生和社会工作,杭州市,"制药工程,生物制药,生物医学工程,电子信息,药学",,,1699423200,0,35844,5,1,0,0,0,0,08,11,0,0,,,1860
604403,中华联合财产保险股份有限公司重庆分公司,中华财险重庆分公司理工大学宣讲会,14:00,2023-11-08,学生活动中心A101,,国有企业,500-1000人,金融业,重庆市,不限专业,,,1699423200,0,301285,0,1,0,0,0,0,08,11,0,0,,,2296
585300,敏华家具制造（惠州）有限公司,敏华控股24届秋季校园招聘,14:00,2023-11-07,学生活动中心A101,,其他企业（含民营企业等）,10000人以上,制造业,惠州市,不限专业,,,1699336800,0,61153,13,1,0,0,0,0,07,11,0,0,,,3320
602521,重庆山外山血液净化技术股份有限公司,山外山集团2024届校园招聘,10:30,2023-11-07,学生活动中心A101,,其他（含社会组织、国际组织等）,500-1000人,制造业,重庆市,"不限专业,人力资源管理,劳动与社会保障,计算机技术,计算机科学与技术,计算机应用技术,软件工程",,,1699324200,0,305027,0,0,0,0,0,0,07,11,0,0,,,3881
599534,成都艾锡亚酒店集团有限公司,成都艾锡亚酒店集团有限公司,19:00,2023-11-06,学生活动中心A101,,其他企业（含民营企业等）,50-150人,住宿和餐饮业,成都市,不限专业,,,1699268400,1,411806,0,1,0,0,0,0,06,11,0,0,,,1761
581328,长安福特汽车有限公司,长安福特汽车有限公司,19:00,2023-11-03,学生活动中心C108,,外商投资企业,10000人以上,制造业,重庆市,"机械电子工程,电子信息工程,电气工程,通信工程,能源与动力工程,车辆工程,自动化,计算机科学与技术",,1699014600,1699009200,0,30803,1,1,0,0,0,0,03,11,0,0,,,9979
603891,重庆长安望江工业集团有限公司,重庆长安望江工业集团有限公司,16:00,2023-11-03,学生活动中心C108,,国有企业,5000-10000人,制造业,重庆市,"工程力学,机械工程,机械设计制造及其自动化,材料成型及控制工程,装甲车辆工程,车辆工程,计算机类,电气工程,工业工程,机械制造及其自动化,机械电子工程",,1699003800,1698998400,0,516921,0,1,0,0,0,0,03,11,0,0,,,5423
602950,杭州白贝壳实业股份有限公司,杭州白贝壳实业股份有限公司,14:00,2023-11-03,学生活动中心C108,,其他企业（含民营企业等）,1000-5000人,批发和零售业,杭州市,不限专业,,1698996600,1698991200,0,523582,0,1,0,0,0,0,03,11,0,0,,,2256
604433,重庆华邦制药有限公司,重庆华邦制药有限公司,14:00,2023-11-03,学生活动中心A201,,其他企业（含民营企业等）,1000-5000人,制造业,渝北,"不限专业,药学,医药,中医学,中西医临床医学,中药学,药事管理,制药工程,生物制药,生物医学工程",,,1698991200,0,69561,3,0,1,0,0,0,03,11,0,0,,,1890
604059,七腾机器人有限公司,七腾机器人有限公司,16:00,2023-11-02,1教403,,其他企业（含民营企业等）,150-500人,科学研究和技术服务业,重庆市,"信息管理与信息系统,网络工程,电气工程,电气工程及其自动化,自动化",,1698917400,1698912000,0,466667,0,1,0,0,0,0,02,11,0,0,,,1803
604120,重庆市江北区耀火光教育培训学校有限公司,重庆市江北区耀火光教育培训学校有限公司,16:00,2023-11-02,学生活动中心A201,,其他（含社会组织、国际组织等）,150-500人,教育,重庆市,不限专业,,,1698912000,0,558379,0,1,0,0,0,0,02,11,0,0,,,1564
602029,一道新能源科技（京山）有限公司,一道新能源2024校园招聘,14:00,2023-11-02,学生活动中心A201,,外商投资企业,1000-5000人,制造业,荆门市,"仪器科学与技术,机械,机械工程,电气工程,电气工程及其自动化,能源动力,自动化,应用物理学,化学工程与工艺,化学工程与技术,应用化学,材料与化工,光电信息科学与工程,新能源科学与工程,材料学,物流管理,应用统计,应用统计学,数学,统计学,网络工程,计算机技术,计算机科学与技术,人力资源管理,工商管理,计算机应用技术,软件工程,国际经济与贸易,商务英语,英语,市场营销",,,1698904800,0,528870,0,1,0,0,0,0,02,11,0,0,,,3374
600008,重庆三友机器制造有限责任公司铜梁分公司,重庆三友机器制造有限责任公司铜梁分公司,14:00,2023-11-02,学生活动中心A101,,其他企业（含民营企业等）,1000-5000人,制造业,重庆市,"机械设计制造及其自动化,材料成型及控制工程,机械,车辆工程,电气工程,电气工程及其自动化,自动化,电子信息,电子信息工程",,,1698904800,0,425098,0,1,0,0,0,0,02,11,0,0,,,3838
603404,株洲联诚集团控股股份有限公司,株洲联诚集团控股股份有限公司2024校园招聘,10:30,2023-11-02,学生活动中心A201,,其他（含社会组织、国际组织等）,1000-5000人,制造业,株洲市,"机械类,机械工程,机械电子工程,机械设计制造及其自动化,,建筑环境与能源应用工程,能源与动力工程,工程力学,车辆工程,先进制造,力学,动力工程,机械工程(机械制造及其自动化),机械工程（专硕）,工业工程,工业设计,材料成型及控制工程,机械制造及其自动化,流体机械及工程,金属材料工程,焊接技术与工程,控制工程,控制科学与工程,测控技术与仪器,电子与通信工程,电子信息工程,电子科学与技术,电气工程及其自动化,仪器科学与技术,智能制造工程,电气工程,自动化,物联网工程,轨道交通信号与控制,电气工程与智能控制,计",,,1698892200,0,118563,4,1,0,0,0,0,02,11,0,0,,,2678
602409,重庆博奥镁铝金属制造有限公司,重庆博奥镁铝金属制造有限公司,10:30,2023-11-02,学生活动中心A101,,其他企业（含民营企业等）,500-1000人,制造业,重庆市,"机械,机械工程,机械设计制造及其自动化,材料成型及控制工程,机器人工程,过程装备与控制工程,电气工程及其自动化,自动化,材料科学与工程,化学工程与工艺,化学工程与技术,应用化学,材料与化工",,,1698892200,0,469061,1,0,1,0,0,0,02,11,0,0,,,2761
601291,庆铃汽车（集团）有限公司,“一见钟庆，铃动启航” 庆铃汽车集团2024校园招聘,14:00,2023-11-01,学生活动中心A201,,国有企业,1000-5000人,制造业,重庆市,"机械工程,机械设计制造及其自动化,车辆工程,测控技术与仪器,通信工程,软件工程,数据科学与大数据技术,电气工程及其自动化,计算机科学与技术,机械,高分子材料与工程,材料加工工程,新能源科学与工程,信号与信息处理,机械制造及其自动化,机械电子工程,信息与通信工程,能源与动力工程,过程装备与控制工程,应用化学,汽车服务工程",,,1698818400,0,87450,2,1,0,0,0,0,01,11,0,0,,,6775
597321,兄弟科技股份有限公司,兄弟科技股份有限公司,14:00,2023-11-01,学生活动中心A101,,其他企业（含民营企业等）,1000-5000人,制造业,嘉兴市,"制药工程,化学,化学工程,化学工程与工艺,化学工程与技术,应用化学,药物制剂,化工与制药类,材料与化工,人力资源管理,工商管理,工商管理类,行政管理,分析化学,无机化学,有机化学,化学工艺,企业管理,机械类,机械设计制造及其自动化,机械电子工程,过程装备与控制工程,材料成型及控制工程,材料科学与工程,高分子材料与工程,机电一体化技术,生物科学类,生物技术,控制工程,测控技术与仪器,药理学,生物制药,药学,会计,财务管理,安全工程,安全科学与工程,环境工程,资源与环境,国际经济与贸易",,,1698818400,0,80307,0,0,0,0,0,0,01,11,0,0,,,2997
603658,中国大唐集团有限公司重庆分公司,中国大唐集团有限公司重庆分公司2024年毕业生招聘宣讲会,10:30,2023-11-01,学生活动中心A101,,国有企业,1000-5000人,电力、热力、燃气及水生产和供应业,重庆市,不限专业,,,1698805800,0,482627,2,1,0,0,0,0,01,11,0,0,,,3904
601741,宁波力劲科技有限公司,宁波力劲科技有限公司,16:00,2023-10-31,学生活动中心A101,,外商投资企业,1000-5000人,制造业,宁波市,"人力资源管理,不限专业,机械工程,机械设计制造及其自动化,机械电子工程,机械制造及其自动化,机械设计及理论,机械制造与自动化,机械制造与自动化(中外合作办学),机械装备制造技术,动力工程,会计学,电气工程及其自动化,自动化,机械类",,,1698739200,0,26256,0,1,0,0,0,0,31,10,0,0,,,2698
596688,重庆臻宝科技股份有限公司,重庆臻宝科技股份有限公司,14:00,2023-10-31,学生活动中心A201,,其他企业（含民营企业等）,150-500人,制造业,重庆市,"材料与化工,材料学,材料成型及控制工程,材料科学与工程,高分子材料与工程,化学工程与工艺,化学工程与技术,应用化学,机械,机械工程,机械电子工程,机械设计制造及其自动化,工业工程,电子信息工程,自动化,电气工程,电气工程及其自动化,机械类,人力资源管理,劳动与社会保障,物流管理,会计,会计学",,,1698732000,0,352055,0,0,0,0,1,0,31,10,0,0,,,5111
593661,宁波金田铜业（集团）股份有限公司,宁波金田铜业（集团）股份有限公司,14:00,2023-10-31,学生活动中心A101,,其他企业（含民营企业等）,5000-10000人,制造业,宁波市,"不限专业,国际经济与贸易,英语,俄语,德语,法语,泰语,越南语,日语",,1698737400,1698732000,0,68611,5,0,0,0,1,0,31,10,0,0,,,2478
602564,深圳市发掘科技有限公司,发掘科技2024届校招,10:30,2023-10-31,学生活动中心A201,,其他企业（含民营企业等）,150-500人,信息传输、软件和信息技术服务业,深圳市,"不限专业,物联网工程,电子信息,计算机科学与技术,机械电子工程,测控技术与仪器,电子信息工程,自动化,通信工程",,,1698719400,0,378024,1,1,0,0,0,0,31,10,0,0,,,2483
